data,sanmenxia,huayuankou,jiahetan,longmen 
2005/12/5,33696000,33696000,40176000,41472000
2005/12/6,35424000,35424000,50544000,57888000
2005/12/7,40608000,40608000,41040000,49075200
2005/12/8,40176000,40176000,46656000,50976000
2005/12/9,43200000,43200000,48384000,33264000
2005/12/10,43632000,43632000,44064000,52704000
2005/12/11,40176000,40176000,41472000,54000000
2005/12/12,38016000,38016000,46656000,28512000
2005/12/13,40608000,40608000,43632000,18144000
2005/12/14,40608000,40608000,41904000,20736000
2005/12/15,38016000,38016000,38448000,16416000
2005/12/16,36288000,36288000,40176000,23328000
2005/12/17,37584000,37584000,32400000,37152000
2005/12/18,36288000,36288000,37152000,22464000
2005/12/19,36720000,36720000,39744000,22032000
2005/12/20,38448000,38448000,43200000,18144000
2005/12/21,39744000,39744000,41040000,15552000
2005/12/22,37584000,37584000,36720000,14688000
2005/12/23,34560000,34560000,35424000,14688000
2005/12/24,33696000,33696000,39744000,15552000
2005/12/25,38016000,38016000,38188800,42336000
2005/12/26,37152000,37152000,35683200,19872000
2005/12/27,35251200,35251200,38880000,22032000
2005/12/28,38016000,38016000,43286400,23328000
2005/12/29,38880000,38880000,47347200,19180800
2005/12/30,41040000,41040000,42336000,14688000
2005/12/31,38448000,38448000,38448000,22636800
2006/1/1,37152000,37152000,36547200,17971200
2006/1/2,32832000,32832000,32486400,13392000
2006/1/3,28512000,28512000,30931200,16588800
2006/1/4,26784000,26784000,32486400,8406720
2006/1/5,26784000,26784000,33177600,10195200
2006/1/6,27216000,27216000,33264000,8536320
2006/1/7,31536000,31536000,33523200,7603200
2006/1/8,31968000,31968000,34214400,9158400
2006/1/9,31968000,31968000,31449600,12528000
2006/1/10,31968000,31968000,31449600,11664000
2006/1/11,31968000,31968000,32572800,9936000
2006/1/12,31536000,31536000,31449600,8812800
2006/1/13,31104000,31104000,29980800,26784000
2006/1/14,30240000,30240000,30153600,14860800
2006/1/15,30240000,30240000,31708800,10022400
2006/1/16,30240000,30240000,32486400,10454400
2006/1/17,30672000,30672000,33523200,18835200
2006/1/18,31104000,31104000,31622400,20995200
2006/1/19,29980800,29980800,30585600,24019200
2006/1/20,28080000,28080000,30585600,21600000
2006/1/21,28080000,28080000,28339200,20044800
2006/1/22,25920000,25920000,26956800,18144000
2006/1/23,25056000,25056000,27820800,16588800
2006/1/24,24192000,24192000,27993600,15292800
2006/1/25,25056000,25056000,28598400,19440000
2006/1/26,27216000,27216000,28080000,22118400
2006/1/27,27475200,27475200,28425600,22464000
2006/1/28,27820800,27820800,27907200,19872000
2006/1/29,27820800,27820800,27820800,15120000
2006/1/30,25747200,25747200,27043200,11577600
2006/1/31,25056000,25056000,26697600,10627200
2006/2/1,25056000,25056000,23414400,9590400
2006/2/2,25056000,25056000,23500800,21600000
2006/2/3,22118400,22118400,25574400,15552000
2006/2/4,22896000,22896000,25401600,14342400
2006/2/5,25920000,25920000,27475200,18748800
2006/2/6,29030400,29030400,28944000,30240000
2006/2/7,27388800,27388800,27734400,39744000
2006/2/8,25488000,25488000,27734400,29376000
2006/2/9,24883200,24883200,28252800,34128000
2006/2/10,24624000,24624000,27734400,20736000
2006/2/11,24019200,24019200,28252800,36979200
2006/2/12,23328000,23328000,28512000,30844800
2006/2/13,24883200,24883200,28512000,43200000
2006/2/14,24019200,24019200,27907200,49680000
2006/2/15,24019200,24019200,28512000,58320000
2006/2/16,24624000,24624000,28512000,43113600
2006/2/17,25488000,25488000,28771200,62812800
2006/2/18,26352000,26352000,28166400,50112000
2006/2/19,26956800,26956800,28771200,52012800
2006/2/20,23155200,23155200,29030400,57888000
2006/2/21,24537600,24537600,26092800,44928000
2006/2/22,23760000,23760000,24624000,49248000
2006/2/23,21945600,21945600,24364800,53395200
2006/2/24,21600000,21600000,22550400,56160000
2006/2/25,21600000,21600000,22377600,59616000
2006/2/26,21168000,21168000,22550400,57715200
2006/2/27,20563200,20563200,22291200,55728000
2006/2/28,19440000,19440000,22550400,49248000
2006/3/1,19008000,19008000,23155200,51408000
2006/3/2,25056000,25056000,45792000,47088000
2006/3/3,43459200,43459200,51408000,44496000
2006/3/4,50976000,50976000,48556800,43632000
2006/3/5,44496000,44496000,50112000,38016000
2006/3/6,44496000,44496000,56419200,37411200
2006/3/7,46656000,46656000,55468800,36720000
2006/3/8,46656000,46656000,57283200,38275200
2006/3/9,46656000,46656000,52704000,34560000
2006/3/10,44064000,44064000,52704000,39312000
2006/3/11,44064000,44064000,51840000,35424000
2006/3/12,36288000,36288000,56678400,31536000
2006/3/13,43200000,43200000,48816000,27648000
2006/3/14,36288000,36288000,44496000,49852800
2006/3/15,36720000,36720000,55123200,52012800
2006/3/16,39744000,39744000,50976000,47692800
2006/3/17,46656000,46656000,47952000,76896000
2006/3/18,42768000,42768000,50371200,57456000
2006/3/19,40176000,40176000,59270400,53136000
2006/3/20,47260800,47260800,58320000,53136000
2006/3/21,48816000,48816000,60998400,59184000
2006/3/22,50976000,50976000,60480000,139968000
2006/3/23,57456000,57456000,61344000,146880000
2006/3/24,59616000,59616000,58752000,95904000
2006/3/25,59616000,59616000,57024000,112320000
2006/3/26,59184000,59184000,60480000,127008000
2006/3/27,55728000,55728000,56246400,66096000
2006/3/28,50544000,50544000,59616000,51408000
2006/3/29,55728000,55728000,62899200,58320000
2006/3/30,57888000,57888000,57024000,109728000
2006/3/31,51840000,51840000,53568000,105408000
2006/4/1,51148800,51148800,60480000,120960000
2006/4/2,54950400,54950400,60480000,125280000
2006/4/3,57024000,57024000,62899200,153792000
2006/4/4,70588800,70588800,63504000,130464000
2006/4/5,66960000,66960000,63504000,121824000
2006/4/6,64800000,64800000,59443200,102816000
2006/4/7,60048000,60048000,64368000,81216000
2006/4/8,66960000,66960000,68515200,56160000
2006/4/9,63072000,63072000,59616000,56332800
2006/4/10,60912000,60912000,61776000,51667200
2006/4/11,59616000,59616000,61344000,45792000
2006/4/12,62640000,62640000,61344000,55123200
2006/4/13,67392000,67392000,68688000,52444800
2006/4/14,64800000,64800000,70502400,54172800
2006/4/15,66528000,66528000,70156800,51235200
2006/4/16,67392000,67392000,72576000,58320000
2006/4/17,67824000,67824000,70848000,54864000
2006/4/18,66528000,66528000,70848000,58320000
2006/4/19,67824000,67824000,71712000,36979200
2006/4/20,72576000,72576000,81648000,55036800
2006/4/21,78192000,78192000,92448000,48556800
2006/4/22,81648000,81648000,88128000,49161600
2006/4/23,83376000,83376000,82080000,46656000
2006/4/24,76032000,76032000,86400000,56160000
2006/4/25,85968000,85968000,100224000,87264000
2006/4/26,85968000,85968000,100224000,87264000
2006/4/27,88128000,88128000,86400000,78192000
2006/4/28,88128000,88128000,86400000,78192000
2006/4/29,85968000,85968000,94176000,76032000
2006/4/30,85536000,85536000,86400000,60912000
2006/5/1,80352000,80352000,89856000,46656000
2006/5/2,83808000,83808000,88992000,63072000
2006/5/3,82080000,82080000,86400000,53568000
2006/5/4,79920000,79920000,89856000,41472000
2006/5/5,81388800,81388800,86400000,29376000
2006/5/6,82080000,82080000,96768000,24883200
2006/5/7,83462400,83462400,96768000,38880000
2006/5/8,90720000,90720000,93312000,30672000
2006/5/9,96768000,96768000,93312000,55296000
2006/5/10,93312000,93312000,94176000,69120000
2006/5/11,90720000,90720000,89856000,45792000
2006/5/12,88128000,88128000,90720000,26784000
2006/5/13,86400000,86400000,84240000,31968000
2006/5/14,85536000,85536000,91584000,45360000
2006/5/15,90720000,90720000,93312000,24624000
2006/5/16,88992000,88992000,92448000,26438400
2006/5/17,76464000,76464000,76896000,20908800
2006/5/18,74304000,74304000,76032000,24624000
2006/5/19,71712000,71712000,82944000,22464000
2006/5/20,72576000,72576000,77328000,24278400
2006/5/21,72144000,72144000,78192000,26956800
2006/5/22,76032000,76032000,82080000,31795200
2006/5/23,74304000,74304000,81648000,39571200
2006/5/24,75168000,75168000,82080000,34732800
2006/5/25,75600000,75600000,92448000,62208000
2006/5/26,87264000,87264000,99360000,60048000
2006/5/27,100224000,100224000,105408000,75859200
2006/5/28,101952000,101952000,118368000,60048000
2006/5/29,102816000,102816000,110592000,51408000
2006/5/30,101952000,101952000,106272000,26524800
2006/5/31,99360000,99360000,114048000,31968000
2006/6/1,102816000,102816000,104544000,51408000
2006/6/2,99360000,99360000,97632000,34560000
2006/6/3,97632000,97632000,112320000,28944000
2006/6/4,108000000,108000000,117504000,47088000
2006/6/5,120960000,120960000,117504000,23760000
2006/6/6,121824000,121824000,119232000,49680000
2006/6/7,125280000,125280000,124416000,44064000
2006/6/8,120960000,120960000,137376000,57456000
2006/6/9,125280000,125280000,146016000,72576000
2006/6/10,127008000,127008000,136512000,26784000
2006/6/11,125280000,125280000,156384000,41904000
2006/6/12,187488000,187488000,216864000,42336000
2006/6/13,222912000,222912000,233280000,28512000
2006/6/14,258336000,258336000,290304000,44236800
2006/6/15,281664000,281664000,295488000,34560000
2006/6/16,272160000,272160000,302400000,36288000
2006/6/17,285120000,285120000,285120000,39744000
2006/6/18,290304000,290304000,287712000,25920000
2006/6/19,292896000,292896000,287712000,32832000
2006/6/20,300672000,300672000,299808000,63936000
2006/6/21,309312000,309312000,319680000,41472000
2006/6/22,318816000,318816000,323136000,60307200
2006/6/23,326592000,326592000,321408000,63072000
2006/6/24,319680000,319680000,321408000,39916800
2006/6/25,311040000,311040000,306720000,68688000
2006/6/26,321408000,321408000,322272000,55296000
2006/6/27,315360000,315360000,320544000,37152000
2006/6/28,314496000,314496000,313632000,28684800
2006/6/29,228960000,228960000,171072000,34560000
2006/6/30,131328000,131328000,96768000,28512000
2006/7/1,72144000,72144000,88128000,26784000
2006/7/2,82080000,82080000,96768000,43200000
2006/7/3,95040000,95040000,120096000,29808000
2006/7/4,108864000,108864000,106272000,26352000
2006/7/5,100224000,100224000,96768000,25056000
2006/7/6,77760000,77760000,72576000,31104000
2006/7/7,63936000,63936000,67392000,25056000
2006/7/8,61344000,61344000,59616000,32832000
2006/7/9,51408000,51408000,63936000,38880000
2006/7/10,51408000,51408000,43200000,24624000
2006/7/11,45792000,45792000,50976000,26784000
2006/7/12,48384000,48384000,50284800,25228800
2006/7/13,47952000,47952000,47088000,24364800
2006/7/14,45792000,45792000,45964800,21600000
2006/7/15,44928000,44928000,48124800,18576000
2006/7/16,41040000,41040000,44064000,31968000
2006/7/17,39312000,39312000,51062400,32400000
2006/7/18,42768000,42768000,43632000,48211200
2006/7/19,47606400,47606400,45360000,31968000
2006/7/20,44928000,44928000,40435200,82080000
2006/7/21,43200000,43200000,35683200,108864000
2006/7/22,38880000,38880000,39744000,114912000
2006/7/23,40608000,40608000,50112000,125280000
2006/7/24,43200000,43200000,36720000,117504000
2006/7/25,37584000,37584000,103680000,127872000
2006/7/26,149472000,149472000,128736000,119232000
2006/7/27,142560000,142560000,127008000,96768000
2006/7/28,129600000,129600000,124416000,63072000
2006/7/29,117504000,117504000,133056000,157248000
2006/7/30,131328000,131328000,142560000,96768000
2006/7/31,98496000,98496000,104544000,77760000
2006/8/1,98496000,98496000,114048000,152064000
2006/8/2,90720000,90720000,124416000,82080000
2006/8/3,118368000,118368000,102816000,59616000
2006/8/4,116640000,116640000,177984000,53568000
2006/8/5,177120000,177120000,151200000,56160000
2006/8/6,169344000,169344000,166752000,33523200
2006/8/7,171936000,171936000,133920000,49939200
2006/8/8,100224000,100224000,86400000,46224000
2006/8/9,76896000,76896000,64800000,73440000
2006/8/10,65232000,65232000,63936000,98496000
2006/8/11,63936000,63936000,60480000,53568000
2006/8/12,57888000,57888000,59616000,82080000
2006/8/13,58752000,58752000,63936000,67392000
2006/8/14,57888000,57888000,57888000,103680000
2006/8/15,56160000,56160000,71712000,84240000
2006/8/16,58320000,58320000,68688000,69120000
2006/8/17,60480000,60480000,62208000,38880000
2006/8/18,59184000,59184000,63936000,103680000
2006/8/19,60480000,60480000,54000000,90720000
2006/8/20,50112000,50112000,58752000,95040000
2006/8/21,50976000,50976000,50112000,57024000
2006/8/22,49248000,49248000,58752000,63072000
2006/8/23,48816000,48816000,73440000,60912000
2006/8/24,60480000,60480000,60480000,31968000
2006/8/25,54864000,54864000,45100800,52272000
2006/8/26,51494400,51494400,50112000,187488000
2006/8/27,51408000,51408000,54432000,68256000
2006/8/28,54000000,54000000,54432000,74304000
2006/8/29,57888000,57888000,53568000,84240000
2006/8/30,56160000,56160000,57024000,66528000
2006/8/31,60048000,60048000,58492800,170208000
2006/9/1,60480000,60480000,55728000,101088000
2006/9/2,57024000,57024000,57024000,73440000
2006/9/3,64800000,64800000,114912000,63936000
2006/9/4,106272000,106272000,98496000,68256000
2006/9/5,132192000,132192000,103680000,75168000
2006/9/6,127872000,127872000,137376000,69120000
2006/9/7,133056000,133056000,133920000,72576000
2006/9/8,133056000,133056000,120960000,57888000
2006/9/9,90720000,90720000,73440000,66528000
2006/9/10,53568000,53568000,64800000,60480000
2006/9/11,50112000,50112000,69984000,47520000
2006/9/12,50976000,50976000,51840000,95040000
2006/9/13,42336000,42336000,44928000,85104000
2006/9/14,41040000,41040000,41040000,127008000
2006/9/15,41731200,41731200,56160000,112320000
2006/9/16,45792000,45792000,52704000,124416000
2006/9/17,44928000,44928000,45360000,101952000
2006/9/18,42681600,42681600,50976000,107136000
2006/9/19,41990400,41990400,39744000,124416000
2006/9/20,41472000,41472000,50976000,111456000
2006/9/21,46656000,46656000,48384000,108864000
2006/9/22,48384000,48384000,55296000,278208000
2006/9/23,54000000,54000000,50976000,126144000
2006/9/24,54000000,54000000,53568000,86400000
2006/9/25,48384000,48384000,62208000,105408000
2006/9/26,84672000,84672000,38188800,54864000
2006/9/27,108000000,108000000,42336000,74304000
2006/9/28,67392000,67392000,42508800,63936000
2006/9/29,64800000,64800000,51840000,63072000
2006/9/30,51840000,51840000,60048000,59616000
2006/10/1,57456000,57456000,66960000,63072000
2006/10/2,65664000,65664000,56332800,45792000
2006/10/3,51840000,51840000,54432000,47520000
2006/10/4,50976000,50976000,51840000,64800000
2006/10/5,54000000,54000000,63072000,41040000
2006/10/6,56160000,56160000,58752000,40608000
2006/10/7,55296000,55296000,60480000,44928000
2006/10/8,50976000,50976000,61344000,66528000
2006/10/9,50976000,50976000,62208000,60480000
2006/10/10,53568000,53568000,57888000,36806400
2006/10/11,50976000,50976000,51840000,33696000
2006/10/12,50112000,50112000,50112000,60480000
2006/10/13,49248000,49248000,52704000,31968000
2006/10/14,51408000,51408000,50112000,34992000
2006/10/15,49248000,49248000,54432000,35424000
2006/10/16,50112000,50112000,53568000,41644800
2006/10/17,56160000,56160000,45360000,34560000
2006/10/18,50112000,50112000,38016000,29548800
2006/10/19,45792000,45792000,34560000,41472000
2006/10/20,42336000,42336000,41472000,24019200
2006/10/21,41472000,41472000,43200000,34992000
2006/10/22,43200000,43200000,52704000,31968000
2006/10/23,44064000,44064000,44928000,24364800
2006/10/24,39744000,39744000,41472000,41472000
2006/10/25,39744000,39744000,56160000,29376000
2006/10/26,44064000,44064000,56160000,26784000
2006/10/27,46656000,46656000,45792000,31968000
2006/10/28,41040000,41040000,41472000,28512000
2006/10/29,36288000,36288000,36288000,26611200
2006/10/30,32832000,32832000,41904000,30931200
2006/10/31,34560000,34560000,36288000,34128000
2006/11/1,33264000,33264000,38448000,27216000
2006/11/2,34560000,34560000,34560000,26956800
2006/11/3,31968000,31968000,38016000,22896000
2006/11/4,33264000,33264000,38448000,28512000
2006/11/5,33264000,33264000,40608000,28080000
2006/11/6,35164800,35164800,38016000,27475200
2006/11/7,34560000,34560000,38534400,19440000
2006/11/8,35424000,35424000,39916800,27043200
2006/11/9,38448000,38448000,39744000,24192000
2006/11/10,40176000,40176000,39744000,30412800
2006/11/11,41040000,41040000,38275200,28944000
